message_id,text,timestamp,time_in_seconds,author_name,author_id
1c2a34c9-989f-4b5a-ba15-d82a12dd9272,hello becbec,1746144002287000,15,theefranchise,29200329
6108840b-2892-4b04-9a95-e3b93f0f3a5a,oopsie its all gone,1746144008083000,21,theefranchise,29200329
8ce342c9-3a7c-4d93-9a15-87fab10a7ac6,morning,1746144010627000,23,foreverjulia,149873651
6f0f0e12-18b3-49f6-b379-dda6f6587315,foreverJulia watched 20 consecutive streams this month and sparked a watch streak! oh,1746144023069000,36,foreverjulia,149873651
05977b76-4486-491a-9343-29272504ba86,Live Pog,1746144040629000,53,literallydark,55674132
7c864151-aa39-4693-9822-b35fc12777c9,ran down HOLY,1746144048185000,61,literallydark,55674132
cba13cc8-cb5c-4936-86b4-7996c356b7c4,becChamp,1746144050291000,63,icecoldblaze91,161349540
27f58107-8b68-4530-b4a5-295bf4a19b09,literally Chatting,1746144059139000,72,literallydark,55674132
591cc983-448b-4dbf-b062-76581f20ec10,oopsie <- becca after running it down,1746144059949000,73,theheroisgone,49032691
9ec4a55e-d005-4e0e-a006-ef7295403fc5,meowdy becca and chat,1746144068558000,81,lambington_,604736387
76d195c6-df6d-439c-a1b2-861a8999bed5,hello lamb,1746144074929000,88,theheroisgone,49032691
8b895222-a4ac-4057-b3c8-7368888289a8,how r u today,1746144089023000,102,theheroisgone,49032691
c842b77d-6f3a-47b9-ab85-3cc90e0d392c,alowo hero,1746144095038000,108,lambington_,604736387
193d5fb1-6065-4119-9bcc-05e9949fad04,:) <3,1746144095993000,109,c0wmilk3r,1215497785
0f3f7c99-2a20-43a1-bfe2-03b67bbbb35d,"i hit aphelios 3, leona 3 and xayah 3 yesterday Ok",1746144100285000,113,theefranchise,29200329
305d5f9a-2647-470a-a58c-1a2fe5bf2a51,of course,1746144112814000,126,theefranchise,29200329
ed2302fe-f373-40de-bc44-3008b17662d0,Join our discord server for offline chats with the community!  https://discord.gg/mdEPnNMHrb,1746144121857000,135,nightbot,19264788
3dc8dd10-eba3-4c6c-b5df-3bc25b838b23,golden fleece 2-1 and then golden ox spat on 2-3,1746144128129000,141,theefranchise,29200329
e285e7ee-823d-4206-8fe4-452a613e750f,inflation of resources this set go crazy,1746144150582000,163,theheroisgone,49032691
2a64a94f-cc11-4705-a8d9-4282e310bae0,Bussin,1746144179284000,192,theefranchise,29200329
d4900235-1730-47f8-a5aa-1638596674b9,fiddle Ok,1746144245653000,258,theefranchise,29200329
36831805-4fac-450b-8e9e-931a7ff4acca,Hi becca good morning,1746144256646000,269,quitowsky,195684982
922821b9-74ce-43b6-8fc7-dc0316491c47,hi quit,1746144287626000,300,theheroisgone,49032691
cf2ff2c6-4844-4332-b089-f9e836488f05,morning Becca,1746144321801000,335,richardmmorales,13528327
71aa6b60-2efb-40a3-9ce1-c04974564c0f,Hello,1746144324408000,337,quitowsky,195684982
3cda65ec-cbb3-425d-9221-4e69e60eadaf,"thats the fun thing, there isnt one",1746144326456000,339,theefranchise,29200329
74548565-53cd-45b7-a9be-204fdd042f44,oh my,1746144331150000,344,theheroisgone,49032691
7de1b80e-559f-4cce-ae49-75759491d3d6,for sure looks like an oopsie occurred,1746144342531000,355,nutreo,27050161
3e7a5e7c-27f1-40a6-80e6-f39903db48d2,oh oh kuboko carry game,1746144348238000,361,theheroisgone,49032691
38379c33-24b9-475a-ae29-10518573c031,concepts of a plan,1746144350132000,363,theefranchise,29200329
58e2df48-2e77-4429-8810-8ca7b1ccf0ea,what lp at,1746144364404000,377,thelittlemooser,81118507
6235aafa-c71e-4734-9ced-da529defbd99,oh no,1746144370039000,383,thelittlemooser,81118507
ca79ecb1-2f83-4317-bd5c-ff0bbdde67c9,6 bruiser cyberboss,1746144372723000,386,theheroisgone,49032691
ee5ea5b6-f22b-4ea4-a48b-beba580034f2,POGCRAZY,1746144389844000,403,theefranchise,29200329
362abd9a-c1e7-497d-a5d3-14d599125ce1,internally?,1746144393837000,407,theheroisgone,49032691
899d10a0-b86d-43a1-9722-084c1c9f0a19,I just won a game with nafiri no scout no pivot,1746144400407000,413,thelittlemooser,81118507
7d45a2c3-a8dd-4331-a0ea-ab4c816096ec,not sure if it was good or if everyone else was bad,1746144408766000,422,thelittlemooser,81118507
afb812f1-926d-4cce-99f1-654181654997,naafiri is good,1746144413876000,427,theefranchise,29200329
9b7d0239-e758-4602-973c-d0ca9313ab59,amp is good,1746144420556000,433,theefranchise,29200329
8763d745-bc94-425e-964d-edea041cf606,Hello Becca,1746144425040000,438,trexashearts,1232617432
1e3e069a-c009-4145-b7cb-7a49b798df4c,Hope ur well,1746144430538000,443,trexashearts,1232617432
9e0a5d1e-c8cf-45b4-86e8-6a024306f846,you are bad and were still able to win with it,1746144435465000,448,theefranchise,29200329
6ca7265a-19e0-480b-bb75-a3bc20bf6b85,smoge,1746144443970000,457,thelittlemooser,81118507
1ae87ea1-3eed-4e49-8e09-2c6e1f7a67b6,GOTTEM,1746144450511000,463,theefranchise,29200329
e41755eb-c1e4-437e-be56-cefa8836d2eb,im ur teammmate u gotta build me up,1746144455311000,468,thelittlemooser,81118507
052edae8-aeed-44b2-a77b-72da1ca43e11,naafiri good but you gotta bark for her to more dmg,1746144459098000,472,theheroisgone,49032691
16724e83-8dd7-45fe-8a4d-1b284a8c2f73,Zebra_Manthong watched 3 consecutive streams this month and sparked a watch streak! Only top 3s today,1746144503138000,516,zebra_manthong,116562268
6e9ee39f-76d3-4f4c-8d32-b2fd56d200f0,do not,1746144518026000,531,theheroisgone,49032691
54bf8013-0b2a-4b4b-af8a-080588e38ccc,lol,1746144531873000,545,foreverjulia,149873651
f4bbd4ce-b3e4-48bc-a0f9-056d8825e400,bruh,1746144531982000,545,theheroisgone,49032691
8946b872-5f57-489a-8fa0-b2aa24b70b52,so here we are,1746144532862000,546,theefranchise,29200329
e38c47af-3225-43c7-821b-0561fae8b61f,oh no,1746144534145000,547,rgtornado,49228807
347cfe6e-38f8-4aee-887f-76b6069c95ee,this was clearly the plan,1746144536436000,549,theefranchise,29200329
b80b0507-6a34-4117-8ef6-5bb9400251c2,immovable,1746144536924000,550,theheroisgone,49032691
13f18389-84ff-4e22-a650-7c1cfd003dd8,was right there,1746144540159000,553,theheroisgone,49032691
5f1135a3-bbff-431f-887c-a86014aec991,boombot boombot,1746144550438000,563,actuallyapotato013,44365564
7112b5e4-b8e0-443f-b354-827fbf0bf8c6,if you guys didnt know she was planning for boombot spat 3-2 SMH,1746144560669000,573,theefranchise,29200329
b1d56b71-6d3b-44d2-b18c-7cf4a211397d,i called in sick while i was having diarrhea and i think my manager heard YIPPIE,1746144562957000,576,vintagekimchi,84831382
d45579ad-e97f-40b3-b0e1-f5a73e83ee67,notee more booms,1746144583431000,596,literallydark,55674132
72dda723-2229-4997-af9a-3392bff0938c,Supp Supp! Everyone!,1746144600187000,613,animoto,113680931
737aa008-1615-4270-a1e2-0e3bccb30ba6,couldnt wait till after?,1746144601460000,614,dkeldy,52136208
31fda500-639b-44ab-b917-9821c2b52ad2,i get to play boombot all day YIPPIE,1746144604602000,617,vintagekimchi,84831382
cf5dc5ed-3b7d-4ca4-93ac-9f5daa889d57,lmao I’m sick boss. shits pants,1746144608789000,622,thelittlemooser,81118507
1f2142bd-0a43-44f6-9b94-446d22888c63,becLove becLove becLove,1746144610085000,623,animoto,113680931
ab7dbc87-2d03-4236-a965-948dd1aaa4ab,hero have you played this patch? having a rough time already haha,1746144614152000,627,lambington_,604736387
491a106c-2561-4560-b52c-e54f879689be,well after could be like 3h later if its really bad,1746144620316000,633,theheroisgone,49032691
26443e4f-5f8a-4669-b260-c26b2f2aa199,its the best power move to call in sick and then the moment your manager starts to say anything in response you just shit super loudly,1746144624062000,637,actuallyapotato013,44365564
92026e36-5f5a-4c5d-9050-6a20cb2ea7a1,maybe kimchi is still on,1746144627301000,640,theheroisgone,49032691
0db02a81-4577-48f7-9d80-2c6fc1f1e8ad,yeah i did lamb but honestly ive playing all kinds of stuff,1746144662602000,675,theheroisgone,49032691
c5543668-c403-4a5a-a789-8d71d4086da8,i have no thoughts,1746144671132000,684,theheroisgone,49032691
fa3552ef-15f8-4c85-801c-734ae7f564ee,I missed a boombot vex gamba :(,1746144679358000,692,killatoasty25,405539604
9548ddc8-f35c-46fe-acda-8333616ea3c7,van mark felt good Ok,1746144679595000,692,theheroisgone,49032691
8cc7ab55-e4c0-462b-971d-f91053248359,oh no i couldnt wait till after,1746144703818000,717,vintagekimchi,84831382
c6d5badd-19db-407b-b338-ac76d79bbe61,all good!,1746144705785000,719,lambington_,604736387
483a5382-d127-458b-992e-5f9e7b86ad85,i was on the toilet for a while,1746144709379000,722,vintagekimchi,84831382
